step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,221237140_stopped,221237140_accumulated_waiting_time,221237140_average_speed,221237260_stopped,221237260_accumulated_waiting_time,221237260_average_speed,221237272_stopped,221237272_accumulated_waiting_time,221237272_average_speed,221239539_stopped,221239539_accumulated_waiting_time,221239539_average_speed,221241076_stopped,221241076_accumulated_waiting_time,221241076_average_speed,221251086_stopped,221251086_accumulated_waiting_time,221251086_average_speed,221261813_stopped,221261813_accumulated_waiting_time,221261813_average_speed,cluster_221237147_7811951337_7811951340_stopped,cluster_221237147_7811951337_7811951340_accumulated_waiting_time,cluster_221237147_7811951337_7811951340_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
605.0,6,2041.0,340.1666666666667,0.00011446634024734265,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1543.0,0.0,3,514.0,8.728860527942715e-06,0,0.0,1.0,0,0.0,1.0,6,2057.0
610.0,6,2071.0,345.1666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1558.0,0.0,3,529.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2087.0
615.0,6,2101.0,350.1666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1573.0,0.0,3,544.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2117.0
620.0,6,2131.0,355.1666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1588.0,0.0,3,559.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2147.0
625.0,6,2161.0,360.1666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1603.0,0.0,3,574.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2177.0
630.0,6,2191.0,365.1666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1618.0,0.0,3,589.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2207.0
635.0,6,2221.0,370.1666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1633.0,0.0,3,604.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2237.0
640.0,6,2251.0,375.1666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1648.0,0.0,3,619.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2267.0
645.0,6,2281.0,325.85714285714283,1.1181117893564958,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1663.0,0.0,3,634.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2297.0
650.0,6,2311.0,330.14285714285717,1.125730937919158,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1678.0,0.0,3,649.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2327.0
655.0,6,2341.0,334.42857142857144,0.638322091847902,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1693.0,0.0,3,664.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2357.0
660.0,6,2371.0,338.7142857142857,1.1711264333708413,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1708.0,0.11456394257976756,3,679.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2387.0
665.0,6,2401.0,343.0,2.519232609956599,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1723.0,0.0,3,694.0,0.0,0,0.0,0.7884683070951926,0,0.0,1.0,6,2417.0
670.0,6,2431.0,347.2857142857143,0.674631521733433,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1738.0,0.0,3,709.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2447.0
675.0,6,2461.0,351.57142857142856,1.8159916802366214,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1753.0,0.0,3,724.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2477.0
680.0,6,2491.0,355.85714285714283,0.6133666313740845,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1768.0,0.0,3,739.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2507.0
685.0,6,2521.0,360.14285714285717,1.4163407914362338,0,0.0,1.0,0,0.0,0.44328571394319616,0,0.0,1.0,0,0.0,1.0,3,1783.0,0.0,3,754.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2537.0
690.0,6,2551.0,364.42857142857144,2.7905766049987264,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1798.0,0.0,3,769.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2567.0
695.0,6,2581.0,430.1666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1813.0,0.0,3,784.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2597.0
700.0,6,2611.0,435.1666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1828.0,0.0,3,799.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2627.0
705.0,6,2641.0,440.1666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1843.0,0.0,3,814.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2657.0
710.0,6,2671.0,445.1666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1858.0,0.0,3,829.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2687.0
715.0,6,2701.0,385.85714285714283,0.4933592159167996,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1873.0,0.0,3,844.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2717.0
720.0,6,2731.0,390.14285714285717,1.8309271170059216,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1888.0,0.0,3,859.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2747.0
725.0,6,2761.0,394.42857142857144,0.5487581245458925,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2495280795935042,0,0.0,1.0,3,1903.0,0.0,3,874.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2777.0
730.0,6,2791.0,398.7142857142857,1.2539988898895784,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1918.0,0.0,3,889.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2807.0
735.0,6,2821.0,403.0,1.9933848471223783,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1933.0,0.0,3,904.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2837.0
740.0,7,2852.0,407.42857142857144,0.014141747942618224,0,0.0,1.0,1,1.0,0.006430452777600388,0,0.0,1.0,0,0.0,1.0,3,1948.0,0.0,3,919.0,0.0,0,0.0,1.0,0,0.0,1.0,7,2868.0
745.0,7,2887.0,412.42857142857144,2.2597457979260493e-05,0,0.0,1.0,1,6.0,1.0275383709217805e-05,0,0.0,1.0,0,0.0,1.0,3,1963.0,0.0,3,934.0,0.0,0,0.0,1.0,0,0.0,1.0,7,2903.0
750.0,7,2922.0,417.42857142857144,0.0,0,0.0,1.0,1,11.0,0.0,0,0.0,1.0,0,0.0,1.0,3,1978.0,0.0,3,949.0,0.0,0,0.0,1.0,0,0.0,1.0,7,2938.0
755.0,7,2957.0,422.42857142857144,0.0,0,0.0,1.0,1,16.0,0.0,0,0.0,1.0,0,0.0,1.0,3,1993.0,0.0,3,964.0,0.0,0,0.0,1.0,0,0.0,1.0,7,2973.0
760.0,7,2992.0,427.42857142857144,0.0,0,0.0,1.0,1,21.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2008.0,0.0,3,979.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3008.0
765.0,7,3027.0,432.42857142857144,0.0,0,0.0,1.0,1,26.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2023.0,0.0,3,994.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3043.0
770.0,7,3062.0,437.42857142857144,0.0,0,0.0,1.0,1,31.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2038.0,0.0,3,1009.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3078.0
775.0,7,3097.0,442.42857142857144,0.0,0,0.0,1.0,1,36.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2053.0,0.0,3,1024.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3113.0
780.0,7,3132.0,447.42857142857144,0.0,0,0.0,1.0,1,41.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2068.0,0.0,3,1039.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3148.0
785.0,7,3167.0,395.875,2.9897005377212897,0,0.0,1.0,1,46.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2083.0,0.0,3,1054.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3183.0
790.0,7,3202.0,400.25,2.215864002336386,0,0.0,1.0,1,51.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2098.0,0.0,3,1069.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3218.0
795.0,7,3237.0,404.625,1.0353762088523264,0,0.0,1.0,1,56.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2113.0,0.0,3,1084.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3253.0
800.0,7,3272.0,409.0,2.2315085905492786,0,0.0,1.0,1,61.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2128.0,0.0,3,1099.0,0.18241826508261993,0,0.0,1.0,0,0.0,1.0,7,3288.0
805.0,7,3307.0,472.42857142857144,0.0,0,0.0,1.0,1,66.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2143.0,0.0,3,1114.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3323.0
810.0,7,3342.0,477.42857142857144,0.0,0,0.0,1.0,1,71.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2158.0,0.0,3,1129.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3358.0
815.0,7,3377.0,482.42857142857144,0.0,0,0.0,1.0,1,76.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2173.0,0.0,3,1144.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3393.0
820.0,7,3412.0,487.42857142857144,0.0,0,0.0,1.0,1,81.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2188.0,0.0,3,1159.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3428.0
825.0,7,3447.0,492.42857142857144,0.0,0,0.0,1.0,1,86.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2203.0,0.0,3,1174.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3463.0
830.0,7,3482.0,497.42857142857144,0.0,0,0.0,1.0,1,91.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2218.0,0.0,3,1189.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3498.0
835.0,7,3517.0,502.42857142857144,0.0,0,0.0,1.0,1,96.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2233.0,0.0,3,1204.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3533.0
840.0,7,3552.0,507.42857142857144,0.0,0,0.0,1.0,1,101.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2248.0,0.0,3,1219.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3568.0
845.0,7,3587.0,512.4285714285714,0.0,0,0.0,1.0,1,106.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2263.0,0.0,3,1234.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3603.0
850.0,7,3622.0,517.4285714285714,0.0,0,0.0,1.0,1,111.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2278.0,0.0,3,1249.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3638.0
855.0,7,3657.0,457.125,1.489176,0,0.0,1.0,1,116.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2293.0,0.0,3,1264.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3673.0
860.0,7,3692.0,461.5,1.3880711208884828,0,0.0,1.0,1,121.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2308.0,0.0,3,1279.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3708.0
865.0,7,3727.0,465.875,0.5701198262669338,0,0.0,1.0,1,126.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2323.0,0.0,3,1294.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3743.0
870.0,7,3762.0,470.25,1.478152420991742,0,0.0,1.0,1,131.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2338.0,0.0,3,1309.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3778.0
875.0,7,3797.0,474.625,1.3493360591292125,0,0.0,1.0,1,136.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2353.0,0.0,3,1324.0,0.0,0,0.0,0.36465624888636267,0,0.0,1.0,7,3813.0
880.0,7,3832.0,479.0,1.3646971390624978,0,0.0,1.0,1,141.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2368.0,0.0,3,1339.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3848.0
885.0,7,3867.0,483.375,1.4198130804324869,0,0.0,1.0,1,146.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2383.0,0.0,3,1354.0,0.09592564219406276,0,0.0,1.0,0,0.0,1.0,7,3883.0
890.0,7,3902.0,487.75,1.2329218171514915,0,0.0,1.0,1,151.0,0.16659772855353885,0,0.0,1.0,0,0.0,1.0,3,2398.0,0.0,3,1369.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3918.0
895.0,7,3937.0,492.125,2.418533543777431,0,0.0,1.0,1,156.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2413.0,0.0,3,1384.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3953.0
900.0,7,3972.0,567.4285714285714,0.0,0,0.0,1.0,1,161.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2428.0,0.0,3,1399.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3988.0
905.0,7,4007.0,572.4285714285714,0.0,0,0.0,1.0,1,166.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2443.0,0.0,3,1414.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4023.0
910.0,7,4042.0,577.4285714285714,0.0,0,0.0,1.0,1,171.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2458.0,0.0,3,1429.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4058.0
915.0,7,4077.0,582.4285714285714,0.0,0,0.0,1.0,1,176.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2473.0,0.0,3,1444.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4093.0
920.0,7,4112.0,587.4285714285714,0.0,0,0.0,1.0,1,181.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2488.0,0.0,3,1459.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4128.0
925.0,7,4147.0,592.4285714285714,0.0,0,0.0,1.0,1,186.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2503.0,0.0,3,1474.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4163.0
930.0,7,4182.0,522.75,1.29773901085456,0,0.0,1.0,1,191.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2518.0,0.0,3,1489.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4198.0
935.0,7,4217.0,527.125,1.2558637090815985,0,0.0,1.0,1,196.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2533.0,0.0,3,1504.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4233.0
940.0,7,4252.0,531.5,0.9882067856172247,0,0.0,1.0,1,201.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2548.0,0.0,3,1519.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4268.0
945.0,7,4287.0,535.875,2.42099282476964,0,0.0,1.0,1,206.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2563.0,0.0,3,1534.0,0.0,0,0.0,0.7347351231120146,0,0.0,1.0,7,4303.0
950.0,7,4322.0,540.25,3.223453393022787,0,0.0,1.0,1,211.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2578.0,0.0,3,1549.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4338.0
955.0,7,4357.0,622.4285714285714,0.0,0,0.0,1.0,1,216.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2593.0,0.0,3,1564.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4373.0
960.0,7,4392.0,627.4285714285714,0.0,0,0.0,1.0,1,221.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2608.0,0.0,3,1579.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4408.0
965.0,7,4427.0,632.4285714285714,0.0,0,0.0,1.0,1,226.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2623.0,0.0,3,1594.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4443.0
970.0,7,4462.0,637.4285714285714,0.0,0,0.0,1.0,1,231.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2638.0,0.0,3,1609.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4478.0
975.0,7,4497.0,642.4285714285714,0.0,0,0.0,1.0,1,236.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2653.0,0.0,3,1624.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4513.0
980.0,7,4532.0,647.4285714285714,0.0,0,0.0,1.0,1,241.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2668.0,0.0,3,1639.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4548.0
985.0,7,4567.0,652.4285714285714,0.0,0,0.0,1.0,1,246.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2683.0,0.0,3,1654.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4583.0
990.0,7,4602.0,657.4285714285714,0.0,0,0.0,1.0,1,251.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2698.0,0.0,3,1669.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4618.0
995.0,7,4637.0,662.4285714285714,0.0,0,0.0,1.0,1,256.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2713.0,0.0,3,1684.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4653.0
1000.0,7,4672.0,584.0,0.4638309837464476,0,0.0,1.0,1,261.0,0.0,0,0.0,1.0,0,0.0,0.13919616247183855,3,2728.0,0.0,3,1699.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4688.0
1005.0,7,4707.0,588.375,1.8788750587671528,0,0.0,1.0,1,266.0,0.0,0,0.0,1.0,0,0.0,0.5638523667220211,3,2739.0,0.0,3,1714.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4719.0
1010.0,7,4742.0,592.75,1.896642353606783,0,0.0,1.0,1,271.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2749.0,0.0,3,1729.0,0.0,0,0.0,1.0,0,0.0,0.5691843504528323,7,4749.0
1015.0,8,4778.0,597.25,0.01196045813530324,0,0.0,1.0,1,276.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2759.0,0.0,3,1744.0,0.0,0,0.0,1.0,1,1.0,0.0035893459733802088,8,4780.0
1020.0,8,4818.0,602.25,3.2669212199031447e-05,0,0.0,1.0,1,281.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2770.0,0.0,3,1759.0,0.0,0,0.0,1.0,1,6.0,9.80406468828998e-06,8,4816.0
1025.0,8,4858.0,607.25,0.0,0,0.0,1.0,1,286.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2785.0,0.0,3,1774.0,0.0,0,0.0,1.0,1,11.0,0.0,8,4856.0
1030.0,8,4898.0,612.25,0.0,0,0.0,1.0,1,291.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2800.0,0.0,3,1789.0,0.0,0,0.0,1.0,1,16.0,0.0,8,4896.0
1035.0,8,4938.0,617.25,0.0,0,0.0,1.0,1,296.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2813.0,0.0,3,1804.0,0.0,0,0.0,1.0,1,21.0,0.0,8,4934.0
1040.0,8,4978.0,622.25,0.0,0,0.0,1.0,1,301.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2823.0,0.0,3,1819.0,0.0,0,0.0,1.0,1,26.0,0.0,8,4969.0
1045.0,8,5018.0,627.25,0.0,0,0.0,1.0,1,306.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2833.0,0.0,3,1834.0,0.0,0,0.0,1.0,1,31.0,0.0,8,5004.0
1050.0,8,5058.0,632.25,0.0,0,0.0,1.0,1,311.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2843.0,0.0,3,1849.0,0.0,0,0.0,1.0,1,36.0,0.0,8,5039.0
1055.0,8,5098.0,637.25,0.0,0,0.0,1.0,1,316.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2853.0,0.0,3,1864.0,0.0,0,0.0,1.0,1,41.0,0.0,8,5074.0
1060.0,8,5138.0,642.25,0.0,0,0.0,1.0,1,321.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2863.0,0.0,3,1879.0,0.0,0,0.0,1.0,1,46.0,0.0,8,5109.0
1065.0,8,5178.0,647.25,0.0,0,0.0,1.0,1,326.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2873.0,0.0,3,1894.0,0.0,0,0.0,1.0,1,51.0,0.0,8,5144.0
1070.0,8,5218.0,579.7777777777778,1.1196815599084604,0,0.0,1.0,1,331.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2883.0,0.0,3,1909.0,0.0,0,0.0,1.0,1,56.0,0.0,8,5179.0
1075.0,8,5258.0,584.2222222222222,1.0962745453016294,0,0.0,1.0,1,336.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2893.0,0.0,3,1924.0,0.0,0,0.0,1.0,1,61.0,0.0,8,5214.0
1080.0,8,5298.0,588.6666666666666,0.5022738630980388,0,0.0,1.0,1,341.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2903.0,0.0,3,1939.0,0.0,0,0.0,1.0,1,66.0,0.0,8,5249.0
1085.0,8,5338.0,593.1111111111111,1.3841603434151328,0,0.0,1.0,1,346.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2913.0,0.0,3,1954.0,0.0,0,0.0,1.0,1,71.0,0.0,8,5284.0
1090.0,8,5378.0,597.5555555555555,1.332585114802824,0,0.0,1.0,1,351.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2918.0,0.0,3,1969.0,0.0,0,0.0,0.45372889054436866,1,76.0,0.0,8,5314.0
1095.0,8,5418.0,602.0,0.9727790519667542,0,0.0,1.0,1,356.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2923.0,0.0,3,1984.0,0.0,0,0.0,1.0,1,81.0,0.0,8,5344.0
1100.0,8,5458.0,606.4444444444445,1.6076415209763206,0,0.0,1.0,1,361.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2928.0,0.0,3,1999.0,0.13684555598041065,0,0.0,1.0,1,86.0,0.0,8,5374.0
1105.0,8,5498.0,610.8888888888889,0.8888579756271136,0,0.0,1.0,1,366.0,0.15132262046633996,0,0.0,1.0,0,0.0,1.0,3,2933.0,0.0,3,2014.0,0.0,0,0.0,1.0,1,91.0,0.0,8,5404.0
1110.0,8,5538.0,615.3333333333334,1.2661356266359196,0,0.0,1.0,1,371.0,0.21555182733570383,0,0.0,1.0,0,0.0,1.0,3,2938.0,0.0,3,2029.0,0.0,0,0.0,1.0,1,96.0,0.0,8,5434.0
1115.0,8,5578.0,697.25,0.0,0,0.0,1.0,1,376.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2943.0,0.0,3,2044.0,0.0,0,0.0,1.0,1,101.0,0.0,8,5464.0
1120.0,8,5618.0,702.25,0.0,0,0.0,1.0,1,381.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2948.0,0.0,3,2059.0,0.0,0,0.0,1.0,1,106.0,0.0,8,5494.0
1125.0,8,5658.0,707.25,0.0,0,0.0,1.0,1,386.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2953.0,0.0,3,2074.0,0.0,0,0.0,1.0,1,111.0,0.0,8,5524.0
1130.0,8,5698.0,712.25,0.0,0,0.0,1.0,1,391.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2958.0,0.0,3,2089.0,0.0,0,0.0,1.0,1,116.0,0.0,8,5554.0
1135.0,8,5738.0,717.25,0.0,0,0.0,1.0,1,396.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2963.0,0.0,3,2104.0,0.0,0,0.0,1.0,1,121.0,0.0,8,5584.0
1140.0,8,5778.0,642.0,3.7601773333333335,0,0.0,1.0,1,401.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2968.0,0.0,3,2119.0,0.0,0,0.0,1.0,1,126.0,0.0,8,5614.0
1145.0,8,5818.0,646.4444444444445,3.6875496946416075,0,0.0,1.0,1,406.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2972.0,0.0,3,2134.0,0.0,0,0.0,1.0,1,131.0,0.0,8,5643.0
1150.0,8,5858.0,650.8888888888889,1.4891176880176316,0,0.0,1.0,1,411.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2973.0,0.0,3,2149.0,0.0,0,0.0,1.0,1,136.0,0.0,8,5669.0
1155.0,8,5898.0,655.3333333333334,1.212074504551522,0,0.0,1.0,1,416.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2978.0,0.0,3,2164.0,0.0,0,0.0,1.0,1,141.0,0.0,8,5699.0
1160.0,8,5938.0,659.7777777777778,1.432021615360783,0,0.0,1.0,1,421.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2983.0,0.0,3,2179.0,0.0,0,0.0,1.0,1,146.0,0.0,8,5729.0
1165.0,8,5978.0,747.25,0.0,0,0.0,1.0,1,426.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2194.0,0.0,0,0.0,1.0,1,151.0,0.0,8,5756.0
1170.0,8,6018.0,752.25,0.0,0,0.0,1.0,1,431.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2209.0,0.0,0,0.0,1.0,1,156.0,0.0,8,5781.0
1175.0,8,6058.0,757.25,0.0,0,0.0,1.0,1,436.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2224.0,0.0,0,0.0,1.0,1,161.0,0.0,8,5806.0
1180.0,8,6098.0,762.25,0.0,0,0.0,1.0,1,441.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2239.0,0.0,0,0.0,1.0,1,166.0,0.0,8,5831.0
1185.0,8,6138.0,767.25,0.0,0,0.0,1.0,1,446.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2254.0,0.0,0,0.0,1.0,1,171.0,0.0,8,5856.0
1190.0,8,6178.0,772.25,0.0,0,0.0,1.0,1,451.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2269.0,0.0,0,0.0,1.0,1,176.0,0.0,8,5881.0
1195.0,8,6218.0,777.25,0.0,0,0.0,1.0,1,456.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2284.0,0.0,0,0.0,1.0,1,181.0,0.0,8,5906.0
1200.0,8,6258.0,782.25,0.0,0,0.0,1.0,1,461.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2299.0,0.0,0,0.0,1.0,1,186.0,0.0,8,5931.0
