step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,221237140_stopped,221237140_accumulated_waiting_time,221237140_average_speed,221237260_stopped,221237260_accumulated_waiting_time,221237260_average_speed,221237272_stopped,221237272_accumulated_waiting_time,221237272_average_speed,221239539_stopped,221239539_accumulated_waiting_time,221239539_average_speed,221241076_stopped,221241076_accumulated_waiting_time,221241076_average_speed,221251086_stopped,221251086_accumulated_waiting_time,221251086_average_speed,221261813_stopped,221261813_accumulated_waiting_time,221261813_average_speed,cluster_221237147_7811951337_7811951340_stopped,cluster_221237147_7811951337_7811951340_accumulated_waiting_time,cluster_221237147_7811951337_7811951340_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1170.0,8,6053.0,756.625,0.0,0,0.0,1.0,1,432.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2230.0,0.0,0,0.0,1.0,1,157.0,0.0,8,5808.0
1175.0,8,6093.0,761.625,0.0,0,0.0,1.0,1,437.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2245.0,0.0,0,0.0,1.0,1,162.0,0.0,8,5833.0
1180.0,8,6133.0,766.625,0.0,0,0.0,1.0,1,442.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2260.0,0.0,0,0.0,1.0,1,167.0,0.0,8,5858.0
1185.0,8,6173.0,771.625,0.0,0,0.0,1.0,1,447.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2275.0,0.0,0,0.0,1.0,1,172.0,0.0,8,5883.0
1190.0,8,6213.0,776.625,0.0,0,0.0,1.0,1,452.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2290.0,0.0,0,0.0,1.0,1,177.0,0.0,8,5908.0
1195.0,8,6253.0,781.625,0.0,0,0.0,1.0,1,457.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2305.0,0.0,0,0.0,1.0,1,182.0,0.0,8,5933.0
1200.0,8,6293.0,786.625,0.0,0,0.0,1.0,1,462.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2320.0,0.0,0,0.0,1.0,1,187.0,0.0,8,5958.0
1205.0,8,6333.0,791.625,0.0,0,0.0,1.0,1,467.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2335.0,0.0,0,0.0,1.0,1,192.0,0.0,8,5983.0
1210.0,8,6373.0,796.625,0.0,0,0.0,1.0,1,472.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2350.0,0.0,0,0.0,1.0,1,197.0,0.0,8,6008.0
1215.0,8,6413.0,712.5555555555555,0.9573229123527806,0,0.0,1.0,1,477.0,0.0,0,0.0,1.0,0,0.0,0.30493344978601783,3,2989.0,0.0,3,2365.0,0.0,0,0.0,1.0,1,202.0,0.0,8,6033.0
1220.0,8,6453.0,717.0,0.9025430141322828,0,0.0,1.0,1,482.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2380.0,0.0,0,0.0,1.0,1,207.0,0.1437422792917593,8,6058.0
1225.0,8,6493.0,721.4444444444445,0.9861112846014007,0,0.0,1.0,1,487.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2395.0,0.0,0,0.0,1.0,1,212.0,0.15705166564300155,8,6083.0
1230.0,9,6536.0,726.2222222222222,0.00042776604166926656,0,0.0,1.0,1,492.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2410.0,0.0,0,0.0,1.0,2,220.0,6.812757383344165e-05,9,6111.0
1235.0,9,6581.0,731.2222222222222,0.0,0,0.0,1.0,1,497.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2425.0,0.0,0,0.0,1.0,2,230.0,0.0,9,6141.0
1240.0,9,6626.0,736.2222222222222,0.0,0,0.0,1.0,1,502.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2440.0,0.0,0,0.0,1.0,2,240.0,0.0,9,6171.0
1245.0,9,6671.0,741.2222222222222,0.0,0,0.0,1.0,1,507.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2455.0,0.0,0,0.0,1.0,2,250.0,0.0,9,6201.0
1250.0,9,6716.0,746.2222222222222,0.0,0,0.0,1.0,1,512.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2470.0,0.0,0,0.0,1.0,2,260.0,0.0,9,6231.0
1255.0,9,6761.0,751.2222222222222,0.0,0,0.0,1.0,1,517.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2485.0,0.0,0,0.0,1.0,2,270.0,0.0,9,6261.0
1260.0,9,6806.0,756.2222222222222,0.0,0,0.0,1.0,1,522.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2500.0,0.0,0,0.0,1.0,2,280.0,0.0,9,6291.0
1265.0,9,6851.0,761.2222222222222,0.0,0,0.0,1.0,1,527.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2515.0,0.0,0,0.0,1.0,2,290.0,0.0,9,6321.0
1270.0,9,6896.0,766.2222222222222,0.0,0,0.0,1.0,1,532.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2530.0,0.0,0,0.0,1.0,2,300.0,0.0,9,6351.0
1275.0,9,6941.0,771.2222222222222,0.0,0,0.0,1.0,1,537.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2545.0,0.0,0,0.0,1.0,2,310.0,0.0,9,6381.0
1280.0,9,6986.0,776.2222222222222,0.0,0,0.0,1.0,1,542.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2560.0,0.0,0,0.0,1.0,2,320.0,0.0,9,6411.0
1285.0,9,7031.0,703.1,0.5499974505859428,0,0.0,1.0,1,547.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2575.0,0.05415889144092769,0,0.0,1.0,2,330.0,0.0,9,6441.0
1290.0,9,7076.0,707.6,0.3231400582550534,0,0.0,1.0,1,552.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2590.0,0.031819979013731424,0,0.0,1.0,2,340.0,0.0,9,6471.0
1295.0,10,7124.0,712.4,1.4576555568950776e-05,0,0.0,1.0,1,557.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2608.0,1.4353704545364895e-06,0,0.0,1.0,2,350.0,0.0,10,6504.0
1300.0,10,7174.0,717.4,0.0,0,0.0,1.0,1,562.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2628.0,0.0,0,0.0,1.0,2,360.0,0.0,10,6539.0
1305.0,10,7224.0,722.4,0.0,0,0.0,1.0,1,567.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2648.0,0.0,0,0.0,1.0,2,370.0,0.0,10,6574.0
1310.0,10,7274.0,727.4,0.0,0,0.0,1.0,1,572.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2668.0,0.0,0,0.0,1.0,2,380.0,0.0,10,6609.0
1315.0,10,7324.0,732.4,0.0,0,0.0,1.0,1,577.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2688.0,0.0,0,0.0,1.0,2,390.0,0.0,10,6644.0
1320.0,10,7374.0,737.4,0.0,0,0.0,1.0,1,582.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2706.0,0.0,0,0.0,1.0,2,400.0,0.0,10,6677.0
1325.0,10,7424.0,742.4,0.0,0,0.0,1.0,1,587.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2721.0,0.0,0,0.0,1.0,2,410.0,0.0,10,6707.0
1330.0,10,7474.0,747.4,0.0,0,0.0,1.0,1,592.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2736.0,0.0,0,0.0,1.0,2,420.0,0.0,10,6737.0
1335.0,10,7524.0,752.4,0.0,0,0.0,1.0,1,597.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2751.0,0.0,0,0.0,1.0,2,430.0,0.0,10,6767.0
1340.0,10,7574.0,757.4,0.0,0,0.0,1.0,1,602.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2766.0,0.0,0,0.0,1.0,2,440.0,0.0,10,6797.0
1345.0,10,7624.0,762.4,0.0,0,0.0,1.0,1,607.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2781.0,0.0,0,0.0,1.0,2,450.0,0.0,10,6827.0
1350.0,10,7674.0,767.4,0.0,0,0.0,1.0,1,612.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2796.0,0.0,0,0.0,1.0,2,460.0,0.0,10,6857.0
1355.0,10,7724.0,702.1818181818181,0.7875326553679488,0,0.0,1.0,1,617.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2811.0,0.0,0,0.0,1.0,2,470.0,0.0,10,6887.0
1360.0,10,7774.0,706.7272727272727,0.8513905003838573,0,0.0,1.0,1,622.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2823.0,0.0,0,0.0,1.0,2,480.0,0.0,10,6914.0
1365.0,10,7824.0,711.2727272727273,0.41506244973178885,0,0.0,1.0,1,627.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2834.0,0.0,0,0.0,1.0,2,490.0,0.0,10,6940.0
1370.0,10,7874.0,715.8181818181819,0.9611624483665208,0,0.0,1.0,1,632.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2849.0,0.0,0,0.0,1.0,2,500.0,0.0,10,6970.0
1375.0,10,7924.0,720.3636363636364,1.2403299789930102,0,0.0,1.0,1,637.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2864.0,0.0,0,0.0,0.5561446961507626,2,510.0,0.0,10,7000.0
1380.0,10,7974.0,724.9090909090909,0.7052929648485698,0,0.0,1.0,1,642.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2874.0,0.0,0,0.0,1.0,2,520.0,0.0,10,7025.0
1385.0,10,8024.0,729.4545454545455,1.492178772069037,0,0.0,1.0,1,647.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2884.0,0.13381395658415013,0,0.0,1.0,2,530.0,0.0,10,7050.0
1390.0,10,8074.0,734.0,0.6954816174593412,0,0.0,1.0,1,652.0,0.15592157706870435,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2894.0,0.0,0,0.0,1.0,2,540.0,0.0,10,7075.0
1395.0,10,8124.0,738.5454545454545,1.6883369472455145,0,0.0,1.0,1,657.0,0.3785120308420982,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2904.0,0.0,0,0.0,1.0,2,550.0,0.0,10,7100.0
1400.0,10,8174.0,817.4,0.0,0,0.0,1.0,1,662.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2914.0,0.0,0,0.0,1.0,2,560.0,0.0,10,7125.0
1405.0,10,8224.0,822.4,0.0,0,0.0,1.0,1,667.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2924.0,0.0,0,0.0,1.0,2,570.0,0.0,10,7150.0
1410.0,10,8274.0,827.4,0.0,0,0.0,1.0,1,672.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2934.0,0.0,0,0.0,1.0,2,580.0,0.0,10,7175.0
1415.0,10,8324.0,832.4,0.0,0,0.0,1.0,1,677.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2944.0,0.0,0,0.0,1.0,2,590.0,0.0,10,7200.0
1420.0,10,8374.0,837.4,0.0,0,0.0,1.0,1,682.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2954.0,0.0,0,0.0,1.0,2,600.0,0.0,10,7225.0
1425.0,11,8425.0,765.9090909090909,0.0,1,1.0,0.0,1,687.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2964.0,0.0,0,0.0,1.0,2,610.0,0.0,11,7251.0
1430.0,10,8474.0,770.3636363636364,0.16412603001067924,0,0.0,1.0,1,692.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2974.0,0.0,0,0.0,1.0,2,620.0,0.0,10,7275.0
1435.0,10,8524.0,774.9090909090909,1.0883950595066627,0,0.0,1.0,1,697.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,4,2988.0,0.08526460895585342,0,0.0,1.0,2,630.0,0.0,10,7304.0
1440.0,11,8575.0,779.5454545454545,0.006535011166266205,0,0.0,1.0,1,702.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,2999.0,0.0005119512136212638,0,0.0,1.0,2,640.0,0.0,11,7330.0
1445.0,11,8630.0,784.5454545454545,0.0,0,0.0,1.0,1,707.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3014.0,0.0,0,0.0,1.0,2,650.0,0.0,11,7360.0
1450.0,11,8685.0,789.5454545454545,0.0,0,0.0,1.0,1,712.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3029.0,0.0,0,0.0,1.0,2,660.0,0.0,11,7390.0
1455.0,11,8740.0,794.5454545454545,0.0,0,0.0,1.0,1,717.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3044.0,0.0,0,0.0,1.0,2,670.0,0.0,11,7420.0
1460.0,11,8795.0,799.5454545454545,0.0,0,0.0,1.0,1,722.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3059.0,0.0,0,0.0,1.0,2,680.0,0.0,11,7450.0
1465.0,11,8850.0,804.5454545454545,0.0,0,0.0,1.0,1,727.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3074.0,0.0,0,0.0,1.0,2,690.0,0.0,11,7480.0
1470.0,11,8905.0,809.5454545454545,0.0,0,0.0,1.0,1,732.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3089.0,0.0,0,0.0,1.0,2,700.0,0.0,11,7510.0
1475.0,11,8960.0,814.5454545454545,0.0,0,0.0,1.0,1,737.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3104.0,0.0,0,0.0,1.0,2,710.0,0.0,11,7540.0
1480.0,11,9015.0,819.5454545454545,0.0,0,0.0,1.0,1,742.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3119.0,0.0,0,0.0,1.0,2,720.0,0.0,11,7570.0
1485.0,11,9070.0,824.5454545454545,0.0,0,0.0,1.0,1,747.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3134.0,0.0,0,0.0,1.0,2,730.0,0.0,11,7600.0
1490.0,11,9125.0,829.5454545454545,0.0,0,0.0,1.0,1,752.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3149.0,0.0,0,0.0,1.0,2,740.0,0.0,11,7630.0
1495.0,11,9180.0,834.5454545454545,0.0,0,0.0,1.0,1,757.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3164.0,0.0,0,0.0,1.0,2,750.0,0.0,11,7660.0
1500.0,11,9235.0,769.5833333333334,0.9843771876164559,0,0.0,1.0,1,762.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3179.0,0.0,0,0.0,1.0,2,760.0,0.0,11,7690.0
1505.0,11,9290.0,774.1666666666666,0.5907701452712107,0,0.0,1.0,1,767.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3194.0,0.0,0,0.0,1.0,2,770.0,0.0,11,7720.0
1510.0,11,9345.0,778.75,1.024643779911753,0,0.0,1.0,1,772.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3209.0,0.0,0,0.0,1.0,2,780.0,0.0,11,7750.0
1515.0,11,9400.0,783.3333333333334,0.9520578929605318,0,0.0,1.0,1,777.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3224.0,0.0,0,0.0,0.3671929547055429,2,790.0,0.0,11,7780.0
1520.0,11,9455.0,787.9166666666666,0.9895419369817867,0,0.0,1.0,1,782.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3239.0,0.0,0,0.0,1.0,2,800.0,0.0,11,7810.0
1525.0,11,9510.0,792.5,0.8922374459266343,0,0.0,1.0,1,787.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3254.0,0.05735353324119576,0,0.0,1.0,2,810.0,0.0,11,7840.0
1530.0,11,9565.0,797.0833333333334,1.0696486516602806,0,0.0,1.0,1,792.0,0.20627288098971774,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3269.0,0.0,0,0.0,1.0,2,820.0,0.0,11,7870.0
1535.0,11,9620.0,874.5454545454545,0.0,0,0.0,1.0,1,797.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3284.0,0.0,0,0.0,1.0,2,830.0,0.0,11,7900.0
1540.0,11,9675.0,879.5454545454545,0.0,0,0.0,1.0,1,802.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3299.0,0.0,0,0.0,1.0,2,840.0,0.0,11,7930.0
1545.0,11,9730.0,884.5454545454545,0.0,0,0.0,1.0,1,807.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3314.0,0.0,0,0.0,1.0,2,850.0,0.0,11,7960.0
1550.0,11,9785.0,889.5454545454545,0.0,0,0.0,1.0,1,812.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3329.0,0.0,0,0.0,1.0,2,860.0,0.0,11,7990.0
1555.0,11,9840.0,894.5454545454545,0.0,0,0.0,1.0,1,817.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3344.0,0.0,0,0.0,1.0,2,870.0,0.0,11,8020.0
1560.0,11,9895.0,899.5454545454545,0.0,0,0.0,1.0,1,822.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3359.0,0.0,0,0.0,1.0,2,880.0,0.0,11,8050.0
1565.0,11,9950.0,904.5454545454545,0.0,0,0.0,1.0,1,827.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3374.0,0.0,0,0.0,1.0,2,890.0,0.0,11,8080.0
1570.0,11,10005.0,833.75,0.39937433083153645,0,0.0,1.0,1,832.0,0.0,0,0.0,1.0,0,0.0,0.194340328541683,3,2989.0,0.0,5,3389.0,0.0,0,0.0,1.0,2,900.0,0.0,11,8110.0
1575.0,11,10060.0,838.3333333333334,1.1165003920012773,0,0.0,1.0,1,837.0,0.0,0,0.0,1.0,0,0.0,0.5433024514787176,3,2989.0,0.0,5,3404.0,0.0,0,0.0,1.0,2,910.0,0.0,11,8140.0
1580.0,11,10115.0,842.9166666666666,1.100794226684025,0,0.0,1.0,1,842.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3419.0,0.0,0,0.0,1.0,2,920.0,0.17855321449523373,11,8170.0
1585.0,12,10173.0,847.75,0.0001374115578536678,0,0.0,1.0,1,847.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3434.0,0.0,0,0.0,1.0,3,933.0,2.2288702800957585e-05,12,8203.0
1590.0,12,10233.0,852.75,0.0,0,0.0,1.0,1,852.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3449.0,0.0,0,0.0,1.0,3,948.0,0.0,12,8238.0
1595.0,12,10293.0,857.75,0.0,0,0.0,1.0,1,857.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3460.0,0.0,0,0.0,1.0,3,963.0,0.0,12,8269.0
1600.0,12,10353.0,862.75,0.0,0,0.0,1.0,1,862.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3470.0,0.0,0,0.0,1.0,3,978.0,0.0,12,8299.0
1605.0,12,10413.0,867.75,0.0,0,0.0,1.0,1,867.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3480.0,0.0,0,0.0,1.0,3,993.0,0.0,12,8329.0
1610.0,12,10473.0,872.75,0.0,0,0.0,1.0,1,872.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3490.0,0.0,0,0.0,1.0,3,1008.0,0.0,12,8359.0
1615.0,12,10533.0,877.75,0.0,0,0.0,1.0,1,877.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3500.0,0.0,0,0.0,1.0,3,1023.0,0.0,12,8389.0
1620.0,12,10593.0,882.75,0.0,0,0.0,1.0,1,882.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3510.0,0.0,0,0.0,1.0,3,1038.0,0.0,12,8419.0
1625.0,12,10653.0,887.75,0.0,0,0.0,1.0,1,887.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3520.0,0.0,0,0.0,1.0,3,1053.0,0.0,12,8449.0
1630.0,12,10713.0,892.75,0.0,0,0.0,1.0,1,892.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3530.0,0.0,0,0.0,1.0,3,1068.0,0.0,12,8479.0
1635.0,12,10773.0,897.75,0.0,0,0.0,1.0,1,897.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3540.0,0.0,0,0.0,1.0,3,1083.0,0.0,12,8509.0
1640.0,12,10833.0,833.3076923076923,0.266787279304117,0,0.0,1.0,1,902.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3550.0,0.0,0,0.0,1.0,3,1098.0,0.0,12,8539.0
1645.0,12,10893.0,837.9230769230769,1.07105833570574,0,0.0,1.0,1,907.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3560.0,0.0,0,0.0,1.0,3,1113.0,0.0,12,8569.0
1650.0,13,10954.0,842.6153846153846,0.0012180045196862007,0,0.0,1.0,1,912.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3570.0,0.0,0,0.0,1.0,3,1128.0,0.0,12,8599.0
1655.0,13,11019.0,847.6153846153846,0.0,0,0.0,1.0,1,917.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3580.0,0.0,0,0.0,1.0,3,1143.0,0.0,12,8629.0
1660.0,13,11084.0,852.6153846153846,0.0,0,0.0,1.0,1,922.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3590.0,0.0,0,0.0,1.0,3,1158.0,0.0,12,8659.0
1665.0,13,11149.0,857.6153846153846,0.0,0,0.0,1.0,1,927.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3600.0,0.0,0,0.0,1.0,3,1173.0,0.0,12,8689.0
1670.0,13,11214.0,862.6153846153846,0.0,0,0.0,1.0,1,932.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3610.0,0.0,0,0.0,1.0,3,1188.0,0.0,12,8719.0
1675.0,13,11279.0,867.6153846153846,0.0,0,0.0,1.0,1,937.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3620.0,0.0,0,0.0,1.0,3,1203.0,0.0,12,8749.0
1680.0,13,11344.0,872.6153846153846,0.0,0,0.0,1.0,1,942.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3630.0,0.0,0,0.0,1.0,3,1218.0,0.0,12,8779.0
1685.0,13,11409.0,877.6153846153846,0.0,0,0.0,1.0,1,947.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3640.0,0.0,0,0.0,1.0,3,1233.0,0.0,12,8809.0
1690.0,13,11474.0,882.6153846153846,0.0,0,0.0,1.0,1,952.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3650.0,0.0,0,0.0,1.0,3,1248.0,0.0,12,8839.0
1695.0,13,11539.0,887.6153846153846,0.0,0,0.0,1.0,1,957.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3660.0,0.0,0,0.0,1.0,3,1263.0,0.0,12,8869.0
1700.0,13,11604.0,892.6153846153846,0.0,0,0.0,1.0,1,962.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3670.0,0.0,0,0.0,1.0,3,1278.0,0.0,12,8899.0
1705.0,13,11669.0,897.6153846153846,0.0,0,0.0,1.0,1,967.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3680.0,0.0,0,0.0,1.0,3,1293.0,0.0,12,8929.0
1710.0,13,11734.0,838.1428571428571,0.5626569784479679,0,0.0,1.0,1,972.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3690.0,0.0,0,0.0,1.0,3,1308.0,0.0,12,8959.0
1715.0,13,11799.0,842.7857142857143,0.5517810589667607,0,0.0,1.0,1,977.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3700.0,0.0,0,0.0,1.0,3,1323.0,0.0,12,8989.0
1720.0,13,11864.0,847.4285714285714,0.5907172441266807,0,0.0,1.0,1,982.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3710.0,0.0,0,0.0,1.0,3,1338.0,0.0,12,9019.0
1725.0,13,11929.0,852.0714285714286,0.3347742402981871,0,0.0,1.0,1,987.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3720.0,0.0,0,0.0,1.0,3,1353.0,0.0,12,9049.0
1730.0,13,11994.0,856.7142857142857,0.9998342953644864,0,0.0,1.0,1,992.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3730.0,0.0,0,0.0,0.6499112276147551,3,1368.0,0.0,12,9079.0
1735.0,13,12059.0,861.3571428571429,0.38884331689538115,0,0.0,1.0,1,997.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3740.0,0.0,0,0.0,1.0,3,1383.0,0.0,12,9109.0
1740.0,13,12124.0,866.0,0.5962669075961219,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3750.0,0.0,0,0.0,1.0,3,1398.0,0.0,12,9137.0
1745.0,13,12189.0,870.6428571428571,1.35945535962692,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3760.0,0.14727862169409175,0,0.0,1.0,3,1413.0,0.0,12,9162.0
1750.0,13,12254.0,875.2857142857143,1.1038236135246586,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,0.7175062538482384,3,2989.0,0.0,5,3770.0,0.0,0,0.0,1.0,3,1428.0,0.0,12,9187.0
1755.0,13,12319.0,879.9285714285714,0.3586641065906287,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,5,3780.0,0.0,0,0.0,1.0,3,1443.0,0.05828461548488118,12,9212.0
